# source, target, migration_1990_total, migration_1990_male, migration_1990_female, migration_1995_total, migration_1995_male, migration_1995_female, migration_2000_total, migration_2000_male, migration_2000_female, migration_2005_total, migration_2005_male, migration_2005_female, migration_2010_total, migration_2010_male, migration_2010_female, migration_2015_total, migration_2015_male, migration_2015_female
130,81,9,6,3,9,6,3,10,7,3,14,10,4,11,7,4,13,8,5
130,89,384,251,133,442,306,136,478,328,150,870,536,334,1351,799,552,1504,891,613
130,90,359,173,186,461,227,234,563,281,282,545,274,271,527,267,260,559,281,278
130,126,14942,6730,8212,20955,10508,10447,12423,7103,5320,5499,2823,2676,14446,8668,5778,17189,10314,6875
130,181,89862,46775,43087,98848,51453,47395,59956,32872,27084,53740,28924,24816,50090,26729,23361,51490,27478,24012
130,184,142,108,34,138,104,34,134,100,34,131,98,33,130,97,33,129,96,33
130,206,68,28,40,76,31,45,85,35,50,95,39,56,129,58,71,145,65,80
130,100,154,113,41,182,122,60,172,101,71,197,138,59,199,143,56,200,152,48
130,107,90,77,13,87,71,16,83,64,19,120,96,24,155,126,29,73,56,17
130,31,1,1,0,2,2,0,2,2,0,3,3,0,3,3,0,3,3,0
130,56,1,1,0,1,1,0,1,1,0,3,3,0,4,4,0,6,6,0
130,95,9,4,5,6,3,3,3,3,0,4,4,0,5,5,0,3,3,0
130,59,4,2,2,15,8,7,26,14,12,28,13,15,30,13,17,27,11,16
130,73,0,0,0,0,0,0,0,0,0,4,4,0,8,8,0,21,20,1
130,101,2,1,1,4,2,2,9,5,4,9,5,4,8,5,3,8,5,3
130,153,3,3,0,7,7,0,12,9,3,10,10,0,19,16,3,58,53,5
130,199,15,14,1,18,17,1,20,18,2,26,24,2,44,36,8,64,53,11
130,218,3,3,0,15,10,5,29,18,11,113,68,45,207,124,83,233,140,93
130,83,3,1,2,4,2,2,5,3,2,63,59,4,121,116,5,118,113,5
130,104,46,16,30,216,139,77,385,261,124,531,395,136,677,530,147,677,527,150
130,163,8,7,1,18,15,3,30,24,6,35,29,6,35,29,6,39,31,8
130,193,702,542,160,1154,922,232,2103,1704,399,8638,6966,1672,11138,9090,2048,8606,6408,2198
130,12,19,18,1,21,19,2,23,21,2,26,24,2,29,27,2,33,31,2
130,19,555,437,118,551,433,118,531,417,114,430,343,87,855,677,178,1649,1357,292
130,74,11287,7803,3484,11652,7995,3657,12017,8187,3830,12537,8241,4296,16426,10757,5669,17768,11616,6152
130,145,163,159,4,240,234,6,325,315,10,401,365,36,335,304,31,320,290,30
130,200,74,54,20,78,55,23,84,57,27,96,63,33,111,68,43,130,83,47
130,24,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
130,42,10,7,3,6,4,2,1,1,0,1,1,0,1,1,0,2,2,0
130,37,24,11,13,85,41,44,149,72,77,332,198,134,534,335,199,597,374,223
130,11,16,2,14,8,1,7,0,0,0,0,0,0,0,0,0,42,21,21
130,68,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,2
131,168,1008,541,467,2181,1077,1104,3455,1651,1804,4294,2044,2250,4893,2318,2575,5059,2384,2675
131,183,258,126,132,383,225,158,509,324,185,502,342,160,495,359,136,554,339,215
131,219,113,70,43,151,94,57,161,100,61,181,113,68,187,117,70,192,104,88
131,27,292,172,120,471,284,187,700,427,273,1056,639,417,1416,853,563,1881,1125,756
131,142,158,64,94,151,62,89,141,58,83,111,45,66,106,43,63,97,40,57
131,191,4711,3017,1694,3604,2169,1435,3520,1879,1641,4213,2200,2013,6724,3485,3239,9132,4739,4393
131,97,2547,1297,1250,1455,719,736,362,141,221,335,130,205,307,119,188,296,115,181
131,55,3,2,1,4,2,2,5,3,2,7,4,3,12,7,5,13,8,5
131,31,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1
131,56,1,1,0,1,1,0,1,1,0,15,9,6,27,15,12,28,17,11
131,95,21,9,12,28,14,14,35,19,16,43,24,19,51,29,22,65,32,33
131,170,273,134,139,247,141,106,213,142,71,139,95,44,63,45,18,64,46,18
131,59,83,41,42,97,48,49,110,55,55,128,60,68,146,66,80,146,64,82
131,73,13,5,8,18,8,10,22,11,11,31,17,14,39,23,16,55,30,25
131,96,3,1,2,5,2,3,7,3,4,7,3,4,7,3,4,5,1,4
131,101,74,42,32,206,115,91,451,257,194,1969,1167,802,3163,1783,1380,3231,1804,1427
131,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,153,145,71,74,148,75,73,138,69,69,148,69,79,173,77,96,187,81,106
131,199,104,37,67,124,44,80,133,46,87,142,50,92,174,70,104,189,79,110
131,218,22883,12015,10868,24326,12586,11740,26180,13339,12841,31876,15936,15940,40167,19983,20184,45123,22143,22980
131,83,45,25,20,48,19,29,52,14,38,46,11,35,39,7,32,38,5,33
131,104,9594,3909,5685,10066,4157,5909,10538,4405,6133,10018,4290,5728,9497,4175,5322,9499,4081,5418
131,193,19,10,9,29,15,14,359,200,159,173,95,78,237,130,107,241,129,112
131,12,63,30,33,72,35,37,80,39,41,89,42,47,98,46,52,114,54,60
131,19,616,209,407,712,209,503,787,204,583,670,199,471,648,220,428,817,289,528
131,74,38101,15891,22210,39333,16019,23314,40565,16147,24418,38979,15757,23222,40988,15827,25161,44337,17032,27305
131,121,51,15,36,48,15,33,46,14,32,39,13,26,34,13,21,53,20,33
131,145,145,60,85,213,85,128,289,112,177,320,121,199,348,136,212,361,147,214
131,200,1750,456,1294,1862,569,1293,1982,689,1293,2210,698,1512,2482,579,1903,2916,835,2081
131,42,1,1,0,2,2,0,2,2,0,2,2,0,2,2,0,5,5,0
131,37,5095,2481,2614,5784,2801,2983,6611,3189,3422,9627,4709,4918,13221,6524,6697,14775,7286,7489
131,11,20215,9945,10270,19621,9569,10052,18530,8970,9560,20340,9980,10360,27010,13510,13500,28779,14324,14455
131,68,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1
132,168,1800,967,833,3893,1924,1969,6162,2948,3214,6410,3107,3303,6294,3085,3209,6507,3173,3334
132,42,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,2,2,0
132,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,227,35,19,16,43,23,20,53,27,26,60,31,29,70,36,34,93,49,44
133,64,71,25,46,57,19,38,48,16,32,57,21,36,62,22,40,74,20,54
133,191,78,48,30,86,47,39,119,57,62,142,67,75,227,105,122,292,136,156
133,34,4,2,2,5,3,2,6,4,2,5,4,1,3,3,0,3,3,0
133,106,786,400,386,1255,602,653,1740,804,936,1845,841,1004,1956,880,1076,1937,864,1073
133,161,31,23,8,59,38,21,105,63,42,121,73,48,143,85,58,145,87,58
133,55,16,6,10,23,8,15,29,10,19,42,14,28,68,24,44,71,25,46
133,103,1422,662,760,1721,801,920,1923,905,1018,2209,1056,1153,2522,1218,1304,2601,1250,1351
133,211,37,19,18,89,44,45,143,69,74,147,70,77,151,70,81,153,69,84
133,31,2,1,1,7,3,4,12,5,7,18,8,10,24,11,13,44,21,23
133,56,19,10,9,29,16,13,39,22,17,147,87,60,242,147,95,394,253,141
133,95,20,11,9,154,79,75,288,148,140,357,187,170,425,225,200,432,243,189
133,162,165,86,79,140,72,68,120,60,60,167,95,72,220,132,88,211,127,84
133,169,4,1,3,6,2,4,9,3,6,10,3,7,12,4,8,127,42,85
133,170,173,85,88,170,90,80,162,91,71,182,94,88,200,96,104,204,97,107
133,187,3,1,2,24,16,8,53,35,18,60,40,20,67,45,22,82,55,27
133,59,239,97,142,350,148,202,461,199,262,694,303,391,926,406,520,1157,530,627
133,73,67,41,26,98,54,44,129,67,62,336,189,147,542,311,231,908,497,411
133,96,10,3,7,24,7,17,38,11,27,54,20,34,69,29,40,87,37,50
133,101,59,19,40,162,47,115,355,110,245,356,125,231,299,91,208,305,90,215
133,114,6,3,3,9,5,4,12,7,5,28,22,6,45,38,7,37,32,5
133,153,208,87,121,262,104,158,380,150,230,520,194,326,843,348,495,1226,537,689
133,199,847,395,452,1006,465,541,1079,495,584,1526,733,793,2015,938,1077,2486,1132,1354
133,218,704,407,297,2769,1278,1491,4882,2167,2715,6836,3043,3793,9348,4204,5144,10502,4646,5856
133,52,0,0,0,8,3,5,15,5,10,27,10,17,39,16,23,39,16,23
133,83,379,137,242,366,108,258,360,77,283,383,81,302,405,84,321,396,69,327
133,104,4331,532,3799,4177,702,3475,4023,873,3150,6424,1861,4563,8825,2849,5976,8827,2743,6084
133,163,62,23,39,134,49,85,212,76,136,243,100,143,234,107,127,256,110,146
133,182,2,1,1,19,8,11,27,11,16,27,11,16,27,11,16,26,11,15
133,188,5,3,2,10,6,4,16,9,7,16,7,9,41,20,21,68,42,26
133,193,9649,3999,5650,11659,4903,6756,18686,8137,10549,35811,15602,20209,44801,19426,25375,46867,19434,27433
133,12,832,348,484,939,402,537,1046,456,590,1169,494,675,1292,532,760,1512,627,885
133,19,828,310,518,823,308,515,794,298,496,742,291,451,940,380,560,1242,515,727
133,74,6305,2439,3866,6509,2451,4058,6712,2462,4250,9332,3799,5533,11630,4120,7510,12580,4430,8150
133,80,3437,1253,2184,4652,1514,3138,5867,1775,4092,11763,4267,7496,17659,6759,10900,18268,6992,11276
133,119,0,0,0,0,0,0,0,0,0,10,5,5,21,10,11,25,9,16
133,121,27,7,20,25,7,18,24,6,18,20,6,14,18,6,12,27,9,18
133,145,658,287,371,968,410,558,1312,545,767,2086,799,1287,2882,1141,1741,3801,1525,2276
133,200,2539,933,1606,3416,1404,2012,4306,1886,2420,4915,2023,2892,5621,1929,3692,6605,2568,4037
133,7,3,1,2,4,2,2,4,2,2,5,3,2,5,3,2,5,3,2
133,14,21,9,12,51,31,20,82,54,28,103,66,37,124,79,45,134,85,49
133,25,10,2,8,21,5,16,32,8,24,34,9,25,0,0,0,0,0,0
133,38,13,6,7,28,13,15,43,20,23,40,19,21,38,18,20,37,18,19
133,53,889,445,444,674,323,351,459,202,257,457,203,254,417,186,231,375,167,208
133,62,1737,773,964,1930,833,1097,2122,893,1229,1777,820,957,1419,740,679,1498,781,717
133,92,306,131,175,361,158,203,415,185,230,489,220,269,563,255,308,634,289,345
133,164,1907,903,1004,2302,1092,1210,2703,1283,1420,3118,1476,1642,3142,1473,1669,2647,1235,1412
133,174,4,0,4,5,0,5,8,1,7,8,1,7,9,1,8,9,1,8
133,20,3025,1702,1323,2782,1528,1254,2539,1354,1185,2764,1467,1297,2988,1579,1409,3472,1825,1647
133,50,2081,962,1119,1778,842,936,2365,1106,1259,1549,714,835,3053,1411,1642,3176,1459,1717
133,65,2457,1095,1362,1948,871,1077,1438,647,791,1541,700,841,1644,753,891,1714,786,928
133,88,5402,1558,3844,8236,3466,4770,11070,5374,5696,13160,7133,6027,15250,8892,6358,17540,10330,7210
133,94,795,409,386,980,486,494,1164,562,602,1140,557,583,1116,553,563,1148,574,574
133,148,925,395,530,734,310,424,725,315,410,735,326,409,785,351,434,846,381,465
133,157,1393,554,839,1810,795,1015,2341,1078,1263,3152,1613,1539,4114,2248,1866,4832,2634,2198
133,8,2332,1211,1121,2686,1358,1328,3040,1505,1535,2243,1129,1114,1445,752,693,1450,754,696
133,24,8125,4025,4100,8770,4341,4429,9323,4609,4714,8760,4307,4453,8179,3998,4181,9522,4654,4868
133,28,792,480,312,1027,594,433,1261,707,554,1973,1075,898,2656,1425,1231,3198,1716,1482
133,42,746,365,381,1223,606,617,1700,848,852,1379,776,603,1058,705,353,1739,993,746
133,46,1908,945,963,2072,1047,1025,2236,1150,1086,2255,1178,1077,2664,1426,1238,2854,1540,1314
133,63,656,296,360,797,364,433,937,432,505,1106,523,583,1553,713,840,2258,1028,1230
133,159,3059,1512,1547,2440,1219,1221,1813,913,900,1727,870,857,1645,827,818,1605,806,799
133,160,1067,504,563,931,434,497,1088,509,579,1273,599,674,1380,653,727,1491,709,782
133,222,719,359,360,657,311,346,602,269,333,553,253,300,508,237,271,466,224,242
133,225,2886,1284,1602,3012,1378,1634,3115,1461,1654,3344,1530,1814,3585,1600,1985,3831,1681,2150
133,37,18610,9060,9550,30113,14566,15547,42332,20421,21911,61186,29641,31545,83715,40726,42989,93557,45484,48073
133,220,4298014,2315850,1982164,6602801,3565436,3037365,9177487,4970427,4207060,10309054,5605840,4703214,11566960,6198777,5368183,12050031,6441257,5608774
133,11,777,330,447,1049,462,587,1260,570,690,1840,860,980,3450,1730,1720,4937,2410,2527
133,68,0,0,0,0,0,0,0,0,0,0,0,0,28,18,10,26,17,9
133,54,0,0,0,0,0,0,0,0,0,0,0,0,12,3,9,13,4,9
134,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,104,0,0,0,7,2,5,13,3,10,13,3,10,13,3,10,13,3,10
134,193,15,7,8,23,11,12,282,149,133,136,71,65,77,40,37,73,31,42
134,12,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
134,74,1,1,0,1,1,0,1,1,0,2,2,0,3,3,0,3,3,0
134,8,9,0,9,9,0,9,9,0,9,7,0,7,4,0,4,4,0,4
134,42,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,2,2,0
134,37,5,2,3,12,6,6,20,10,10,10,5,5,0,0,0,0,0,0
134,220,2741,1341,1400,4816,2381,2435,7088,3526,3562,6736,3368,3368,6467,3178,3289,7271,3563,3708
134,11,6,3,3,8,2,6,10,0,10,10,0,10,10,10,0,0,0,0
134,87,2962,1623,1339,4962,2607,2355,6961,3590,3371,8753,4516,4237,10545,5443,5102,10639,5488,5151
134,128,92,60,32,112,70,42,139,83,56,178,102,76,228,130,98,242,138,104
134,152,1720,814,906,1760,867,893,1908,918,990,1841,819,1022,1245,495,750,1115,440,675
134,156,166,86,80,282,125,157,326,146,180,465,227,238,445,206,239,435,196,239
135,64,62,29,33,59,28,31,60,29,31,71,36,35,77,38,39,91,39,52
135,118,176,83,93,187,101,86,202,123,79,223,152,71,245,168,77,276,188,88
135,191,11,6,5,9,6,3,11,9,2,13,11,2,21,18,3,26,23,3
135,31,1,0,1,2,1,1,2,1,1,3,1,2,4,2,2,9,4,5
135,56,0,0,0,1,1,0,1,1,0,2,2,0,3,3,0,6,5,1
135,95,0,0,0,2,1,1,4,2,2,5,3,2,5,4,1,5,3,2
135,162,3,2,1,2,2,0,2,1,1,13,9,4,25,16,9,23,14,9
135,170,192,94,98,218,98,120,238,100,138,142,58,84,45,15,30,45,15,30
135,59,5,3,2,6,4,2,7,5,2,11,6,5,15,8,7,17,10,7
135,73,1,1,0,2,2,0,2,2,0,3,3,0,3,3,0,10,6,4
135,96,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
135,101,1,1,0,4,3,1,8,5,3,8,5,3,7,5,2,7,5,2
135,199,11,9,2,13,11,2,15,12,3,22,17,5,29,20,9,42,23,19
135,218,60,44,16,136,78,58,215,113,102,287,161,126,383,223,160,430,249,181
135,83,11,6,5,16,7,9,22,8,14,34,15,19,46,23,23,45,22,23
135,104,154,53,101,179,60,119,203,67,136,910,409,501,1617,752,865,1617,736,881
135,193,82,43,39,124,67,57,154,81,73,182,91,91,234,112,122,235,111,124
135,12,14,6,8,16,7,9,18,9,9,20,9,11,21,9,12,24,10,14
135,19,5,3,2,5,3,2,5,3,2,7,3,4,8,3,5,6,2,4
135,74,3282,1677,1605,3388,1703,1685,3494,1730,1764,16581,8309,8272,23063,11190,11873,24947,12062,12885
135,145,23,11,12,33,15,18,46,19,27,54,21,33,61,24,37,78,36,42
135,200,116,53,63,148,76,72,181,98,83,202,102,100,227,97,130,266,124,142
135,50,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
135,8,23,1,22,22,1,21,21,1,20,16,1,15,10,1,9,10,1,9
135,24,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135,42,4,1,3,7,3,4,9,4,5,8,4,4,6,4,2,8,2,6
135,37,130,63,67,118,57,61,109,52,57,138,85,53,175,122,53,196,137,59
135,11,37,23,14,19,12,7,0,0,0,20,0,20,30,10,20,53,21,32
135,68,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
135,28,0,0,0,0,0,0,0,0,0,0,0,0,125,46,79,151,56,95
136,64,1,1,0,6,5,1,11,9,2,13,11,2,14,12,2,17,14,3
136,166,112,57,55,703,347,356,1519,771,748,9085,5417,3668,20251,11983,8268,18407,10294,8113
136,211,46,24,22,111,55,56,178,87,91,183,88,95,188,88,100,190,87,103
136,18,96,40,56,136,43,93,175,45,130,168,43,125,161,42,119,168,43,125
136,31,23,11,12,29,12,17,35,13,22,47,17,30,57,21,36,70,24,46
136,56,140,52,88,210,82,128,279,111,168,2887,1097,1790,5258,2077,3181,4500,1754,2746
136,95,386,171,215,625,205,420,863,238,625,1066,308,758,1268,377,891,987,286,701
136,162,234,110,124,200,93,107,171,78,93,248,91,157,334,106,228,322,104,218
136,167,43,18,25,39,17,22,79,33,46,112,47,65,101,39,62,92,33,59
136,170,21142,10375,10767,22734,10881,11853,23503,10997,12506,22355,10299,12056,20748,9397,11351,21144,9518,11626
136,187,11,6,5,22,9,13,41,15,26,47,18,29,52,20,32,64,26,38
136,59,2,1,1,10,4,6,17,6,11,41,10,31,65,14,51,61,12,49
136,68,28,10,18,43,15,28,58,21,37,56,23,33,53,24,29,49,22,27
136,73,1,1,0,7,2,5,13,4,9,30,11,19,47,19,28,62,19,43
136,96,5,3,2,8,4,4,10,5,5,18,8,10,26,12,14,22,9,13
136,101,61,23,38,169,60,109,369,139,230,371,154,217,311,115,196,318,115,203
136,114,87,39,48,133,60,73,180,82,98,155,68,87,128,51,77,107,42,65
136,120,79,36,43,88,41,47,68,32,36,76,36,40,75,33,42,64,27,37
136,153,0,0,0,0,0,0,8,3,5,42,13,29,96,24,72,141,35,106
136,199,30,10,20,36,11,25,39,12,27,123,35,88,830,325,505,2409,1007,1402
136,218,40,23,17,162,75,87,288,128,160,917,340,577,1621,585,1036,1821,642,1179
136,83,9,4,5,10,4,6,12,5,7,10,4,6,8,4,4,8,4,4
136,104,5,1,4,31,5,26,57,10,47,166,44,122,275,79,196,275,75,200
136,193,10,3,7,16,5,11,193,71,122,93,33,60,367,134,233,419,144,275
136,12,993,353,640,1120,409,711,1247,466,781,1395,501,894,1542,536,1006,1804,634,1170
136,19,41,13,28,41,13,28,40,13,27,143,49,94,381,148,233,984,414,570
136,74,288,131,157,297,132,165,306,133,173,687,299,388,1319,559,760,1427,602,825
136,145,27,12,15,39,16,23,54,20,34,412,156,256,450,149,301,482,160,322
136,200,148,64,84,303,107,196,460,150,310,519,149,370,590,118,472,693,177,516
136,50,7,5,2,7,5,2,11,8,3,7,5,2,15,11,4,16,12,4
136,24,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1
136,42,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,2,2,0
136,37,24,11,13,76,37,39,129,63,66,607,277,330,1122,510,612,1254,570,684
136,11,36,22,14,80,37,43,120,50,70,220,80,140,700,290,410,886,368,518
137,31,7,4,3,11,6,5,15,9,6,21,12,9,26,15,11,28,14,14
137,56,29,20,9,43,30,13,57,40,17,46,33,13,32,24,8,81,46,35
137,95,0,0,0,14,9,5,27,17,10,33,21,12,39,25,14,45,30,15
137,162,275,166,109,235,141,94,201,119,82,128,80,48,61,44,17,60,43,17
137,170,538,264,274,551,276,275,545,279,266,406,245,161,259,206,53,263,209,54
137,187,10,5,5,14,8,6,24,15,9,28,18,10,31,20,11,39,25,14
137,59,1900,997,903,1933,1015,918,1965,1032,933,1023,536,487,81,40,41,158,77,81
137,73,0,0,0,0,0,0,0,0,0,2,1,1,3,1,2,5,2,3
137,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,153,0,0,0,0,0,0,0,0,0,0,0,0,304,152,152,405,200,205
137,199,0,0,0,0,0,0,0,0,0,0,0,0,419,233,186,853,463,390
137,218,197,138,59,447,246,201,705,358,347,819,409,410,1001,497,504,1124,551,573
137,26,3727,1815,1912,4701,2291,2410,5675,2767,2908,3921,1902,2019,4423,2157,2266,3968,1935,2033
137,52,0,0,0,0,0,0,0,0,0,3071,1438,1633,6142,2877,3265,6181,2886,3295
137,104,1458,507,951,3757,1826,1931,6055,3145,2910,4170,2111,2059,2285,1078,1207,2285,1056,1229
137,163,0,0,0,51,46,5,105,93,12,94,54,40,69,7,62,75,3,72
137,182,9511,4518,4993,60383,28015,32368,79370,35552,43818,74564,32940,41624,72867,32146,40721,71224,31311,39913
137,188,2646,1353,1293,2630,1425,1205,2619,1490,1129,0,0,0,2997,1600,1397,2974,1620,1354
137,193,0,0,0,0,0,0,0,0,0,0,0,0,138,70,68,167,96,71
137,204,9247,3855,5392,8606,3559,5047,8065,3362,4703,8292,3459,4833,8519,3555,4964,9229,3837,5392
137,12,12031,5919,6112,13573,6790,6783,15115,7662,7453,16895,8365,8530,18675,9068,9607,21842,10667,11175
137,19,1304,679,625,1296,674,622,1250,651,599,17,10,7,128,66,62,512,241,271
137,74,949,501,448,980,510,470,1011,519,492,1147,584,563,1297,653,644,1403,704,699
137,80,30932,16661,14271,37033,19823,17210,43133,22984,20149,21579,11498,10081,24,11,13,25,12,13
137,119,78,78,0,94,94,0,110,110,0,55,55,0,1,1,0,3,2,1
137,121,2301,1245,1056,4925,2588,2337,7519,4012,3507,6563,3682,2881,5600,3351,2249,8559,5169,3390
137,200,0,0,0,992,539,453,1989,1081,908,2163,1124,1039,2380,1092,1288,2796,1388,1408
137,24,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,2,2,0
137,225,241,117,124,238,116,122,233,113,120,244,119,125,257,125,132,272,131,141
137,37,0,0,0,0,0,0,0,0,0,750,367,383,1545,758,787,1727,847,880
137,11,1297,650,647,3419,1758,1661,5340,2770,2570,4040,2080,1960,1880,950,930,2025,1010,1015
137,28,0,0,0,0,0,0,0,0,0,0,0,0,22,10,12,26,12,14
138,101,0,0,0,1,1,0,2,1,1,2,1,1,1,0,1,1,0,1
138,218,1290,723,567,5069,2230,2839,8935,3768,5167,7640,3297,4343,6969,3137,3832,7828,3467,4361
138,83,2,2,0,2,2,0,2,2,0,41,19,22,80,37,43,78,34,44
138,74,5,0,5,6,0,6,6,0,6,18,13,5,6,0,6,6,1,5
138,6,135,95,40,180,125,55,224,154,70,259,179,80,282,195,87,302,209,93
138,7,844,406,438,890,439,451,935,471,464,1003,505,498,1070,538,532,1138,572,566
138,29,108,48,60,127,55,72,146,62,84,167,71,96,188,80,108,209,89,120
138,61,59,31,28,78,41,37,93,49,44,114,60,54,139,74,65,162,86,76
138,85,6,3,3,7,4,3,9,5,4,9,5,4,10,5,5,10,5,5
138,173,186,89,97,246,120,126,339,170,169,386,195,191,418,210,208,430,217,213
138,174,14,7,7,18,9,9,25,12,13,28,13,15,30,14,16,31,15,16
138,221,649,270,379,728,302,426,810,336,474,794,332,462,780,328,452,780,328,452
138,50,3,1,2,2,0,2,3,1,2,2,1,1,4,1,3,4,1,3
138,42,10,3,7,6,2,4,1,1,0,1,1,0,1,1,0,2,2,0
138,37,384,187,197,491,238,253,610,295,315,591,292,299,607,306,301,678,341,337
138,220,3493,1501,1992,3624,1572,2052,3905,1714,2191,4648,2053,2595,5449,2355,3094,6085,2620,3465
139,77,221,109,112,264,130,134,337,165,172,369,181,188,421,207,214,463,227,236
139,64,527,131,396,627,145,482,776,170,606,924,247,677,997,239,758,1183,166,1017
139,118,1505,381,1124,2534,886,1648,3605,1444,2161,3972,2016,1956,4346,2231,2115,4899,2482,2417
139,210,7275,3620,3655,7220,3630,3590,6558,3331,3227,6315,3240,3075,4480,2306,2174,5803,2997,2806
139,191,1058,591,467,660,393,267,450,295,155,538,349,189,861,556,305,1166,754,412
139,130,306,142,164,326,168,158,337,191,146,339,198,141,341,202,139,342,204,138
139,181,3405,1636,1769,3560,1699,1861,3219,1477,1742,3463,1644,1819,3873,1916,1957,3981,1970,2011
139,15,257,184,73,282,199,83,308,213,95,439,298,141,669,451,218,648,434,214
139,55,16,9,7,23,12,11,29,15,14,42,22,20,68,36,32,71,38,33
139,100,451,275,176,532,273,259,504,198,306,578,326,252,584,345,239,586,383,203
139,103,157029,76439,80590,166657,79803,86854,166953,79630,87323,161576,76867,84709,158158,74864,83294,163113,76790,86323
139,107,398,141,257,563,149,414,726,159,567,1048,328,720,1348,474,874,631,132,499
139,111,1594,966,628,1277,814,463,1457,984,473,1573,1038,535,2083,1357,726,2795,1687,1108
139,115,182,65,117,256,56,200,330,47,283,258,45,213,186,44,142,157,75,82
139,165,1300,948,352,1412,1053,359,1315,1003,312,976,714,262,1431,1147,284,1437,1171,266
139,211,113,70,43,274,166,108,437,262,175,457,270,187,469,274,195,481,277,204
139,217,1948,1387,561,2496,1789,707,3188,2284,904,3594,2487,1107,7508,5259,2249,7492,5223,2269
139,31,19,15,4,30,20,10,41,25,16,59,35,24,74,43,31,85,48,37
139,56,26,22,4,39,33,6,51,43,8,154,132,22,245,212,33,300,252,48
139,95,38,33,5,83,62,21,128,92,36,158,114,44,188,136,52,200,139,61
139,162,221,162,59,189,139,50,162,118,44,241,193,48,329,274,55,318,265,53
139,169,4,2,2,6,4,2,8,4,4,9,5,4,11,6,5,107,62,45
139,170,1755,861,894,1514,901,613,1220,910,310,1162,838,324,1081,749,332,1101,761,340
139,187,3,2,1,15,13,2,33,28,5,38,32,6,42,36,6,52,44,8
139,216,2100,1469,631,2031,1438,593,1988,1425,563,1816,1303,513,1732,1244,488,1737,1249,488
139,59,3004,1824,1180,3943,2274,1669,4881,2723,2158,5157,2790,2367,5432,2857,2575,5632,2916,2716
139,73,412,390,22,642,560,82,871,730,141,1301,1003,298,1730,1275,455,2480,1707,773
139,96,21,15,6,53,37,16,84,59,25,120,79,41,155,99,56,166,101,65
139,101,52,36,16,145,99,46,318,221,97,319,228,91,268,186,82,274,189,85
139,114,3,1,2,4,2,2,5,2,3,8,6,2,11,9,2,9,8,1
139,153,2393,1666,727,3044,2035,1009,3719,2331,1388,4350,2577,1773,4881,2780,2101,5544,3091,2453
139,199,3529,2114,1415,4188,2496,1692,4492,2665,1827,5547,3133,2414,7391,3876,3515,9233,4738,4495
139,218,8857,5132,3725,10312,5771,4541,11941,6495,5446,15795,8320,7475,20936,10895,10041,23519,12087,11432
139,4,296,159,137,383,202,181,471,247,224,549,290,259,556,293,263,441,235,206
139,52,0,0,0,0,0,0,0,0,0,15,6,9,29,11,18,29,11,18
139,82,2021,1538,483,1564,1135,429,1107,732,375,1020,656,364,933,581,352,996,625,371
139,83,762,422,340,772,413,359,795,404,391,1458,965,493,2121,1527,594,2076,1471,605
139,104,169285,131208,38077,227427,147722,79705,285569,164237,121332,355367,202077,153290,425165,239917,185248,425238,236644,188594
139,127,83,18,65,98,23,75,124,30,94,147,38,109,208,49,159,260,70,190
139,163,395,243,152,853,526,327,1346,830,516,1680,1093,587,1736,1176,560,1906,1265,641
139,182,3,1,2,25,10,15,34,12,22,34,12,22,34,12,22,33,12,21
139,188,3,2,1,5,4,1,9,7,2,10,9,1,19,15,4,23,18,5
139,193,133341,71364,61977,165214,94722,70492,266706,161769,104937,521940,338967,182973,763735,466081,297654,699800,396245,303555
139,12,1061,581,480,1197,664,533,1333,747,586,1490,820,670,1647,893,754,1926,1049,877
139,19,135422,72784,62638,121372,65015,56357,103808,55575,48233,77908,40731,37177,81535,40608,40927,93012,46881,46131
139,74,713987,392571,321416,737068,399678,337390,760148,406784,353364,832641,431782,400859,856493,450458,406035,926466,485828,440638
139,80,72631,44680,27951,75112,45175,29937,77592,45669,31923,94164,53685,40479,110735,61700,49035,114552,63827,50725
139,121,125,74,51,169,82,87,216,91,125,186,85,101,160,80,80,246,126,120
139,145,114850,65315,49535,130895,73368,57527,151473,83806,67667,168387,90352,78035,167858,88287,79571,172291,89756,82535
